phone_name,url,section,label,value
Samsung Galaxy XCover7 Pro,https://www.gsmarena.com/samsung_galaxy_xcover7_pro-13780.php,Features,Sensors,"Fingerprint (side-mounted), accelerometer, gyro, proximity, compass"
Samsung Galaxy XCover7 Pro,https://www.gsmarena.com/samsung_galaxy_xcover7_pro-13780.php,Features,,Samsung DeX (desktop experience support)
Samsung Galaxy XCover7 Pro,https://www.gsmarena.com/samsung_galaxy_xcover7_pro-13780.php,Battery,Type,"Li-Po 4350 mAh, removable"
Samsung Galaxy XCover7 Pro,https://www.gsmarena.com/samsung_galaxy_xcover7_pro-13780.php,Battery,Charging,15W wired
Samsung Galaxy XCover7 Pro,https://www.gsmarena.com/samsung_galaxy_xcover7_pro-13780.php,Misc,Colors,Black
Samsung Galaxy XCover7 Pro,https://www.gsmarena.com/samsung_galaxy_xcover7_pro-13780.php,Misc,Models,"SM-G766B, SM-G766BU1, SM-G766B/DS"
Samsung Galaxy XCover7 Pro,https://www.gsmarena.com/samsung_galaxy_xcover7_pro-13780.php,Misc,SAR EU,0.81 W/kg (head)     1.03 W/kg (body)
Samsung Galaxy XCover7 Pro,https://www.gsmarena.com/samsung_galaxy_xcover7_pro-13780.php,Misc,Price,€ 437.99 / $ 384.99 / £ 424.95
Samsung Galaxy XCover7 Pro,https://www.gsmarena.com/samsung_galaxy_xcover7_pro-13780.php,EU LABEL,Energy,Class B
Samsung Galaxy XCover7 Pro,https://www.gsmarena.com/samsung_galaxy_xcover7_pro-13780.php,EU LABEL,Battery,"38:15h endurance, 2000 cycles"
Samsung Galaxy XCover7 Pro,https://www.gsmarena.com/samsung_galaxy_xcover7_pro-13780.php,EU LABEL,Free fall,Class A (270 falls)
Samsung Galaxy XCover7 Pro,https://www.gsmarena.com/samsung_galaxy_xcover7_pro-13780.php,EU LABEL,Repairability,Class B
Google Pixel XL,https://www.gsmarena.com/google_pixel_xl-8345.php,Network,Technology,GSM / HSPA / LTE
Google Pixel XL,https://www.gsmarena.com/google_pixel_xl-8345.php,Network,2G bands,GSM 850 / 900 / 1800 / 1900
Google Pixel XL,https://www.gsmarena.com/google_pixel_xl-8345.php,Network,,HSDPA 800 / 850 / 900 / 1700(AWS) / 1900 / 2100
Google Pixel XL,https://www.gsmarena.com/google_pixel_xl-8345.php,Network,4G bands,"1, 2, 3, 4, 5, 7, 8, 12, 13, 17, 18, 19, 20, 21, 26, 28, 32, 38, 39, 40, 41"
Google Pixel XL,https://www.gsmarena.com/google_pixel_xl-8345.php,Network,Speed,"HSPA 42.2/5.76 Mbps, LTE (3CA) Cat9 450/50 Mbps or LTE (3CA) Cat11 600/75 Mbps"
Google Pixel XL,https://www.gsmarena.com/google_pixel_xl-8345.php,Network,GPRS,Yes
Google Pixel XL,https://www.gsmarena.com/google_pixel_xl-8345.php,Network,EDGE,Yes
Google Pixel XL,https://www.gsmarena.com/google_pixel_xl-8345.php,Launch,Announced,"2016, October 04. Released 2016, October 20"
Google Pixel XL,https://www.gsmarena.com/google_pixel_xl-8345.php,Launch,Status,Discontinued
Google Pixel XL,https://www.gsmarena.com/google_pixel_xl-8345.php,Body,Dimensions,154.7 x 75.7 x 8.5 mm (6.09 x 2.98 x 0.33 in)
Google Pixel XL,https://www.gsmarena.com/google_pixel_xl-8345.php,Body,Weight,168 g (5.93 oz)
Google Pixel XL,https://www.gsmarena.com/google_pixel_xl-8345.php,Body,Build,"Glass front (Gorilla Glass 4), aluminum/glass back, aluminum frame"
Google Pixel XL,https://www.gsmarena.com/google_pixel_xl-8345.php,Body,SIM,Nano-SIM
Google Pixel XL,https://www.gsmarena.com/google_pixel_xl-8345.php,Body,,Water-repellent coating
Google Pixel XL,https://www.gsmarena.com/google_pixel_xl-8345.php,Display,Type,AMOLED
Google Pixel XL,https://www.gsmarena.com/google_pixel_xl-8345.php,Display,Size,"5.5 inches, 83.4 cm 2 (~71.2% screen-to-body ratio)"
Google Pixel XL,https://www.gsmarena.com/google_pixel_xl-8345.php,Display,Resolution,"1440 x 2560 pixels, 16:9 ratio (~534 ppi density)"
Google Pixel XL,https://www.gsmarena.com/google_pixel_xl-8345.php,Display,Protection,Corning Gorilla Glass 4
Google Pixel XL,https://www.gsmarena.com/google_pixel_xl-8345.php,Platform,OS,"Android 7.1 (Nougat), upgradable to Android 10"
Google Pixel XL,https://www.gsmarena.com/google_pixel_xl-8345.php,Platform,Chipset,Qualcomm MSM8996 Snapdragon 821 (14 nm)
Google Pixel XL,https://www.gsmarena.com/google_pixel_xl-8345.php,Platform,CPU,Quad-core (2x2.15 GHz Kryo & 2x1.6 GHz Kryo)
Google Pixel XL,https://www.gsmarena.com/google_pixel_xl-8345.php,Platform,GPU,Adreno 530
Google Pixel XL,https://www.gsmarena.com/google_pixel_xl-8345.php,Memory,Card slot,No
Google Pixel XL,https://www.gsmarena.com/google_pixel_xl-8345.php,Memory,Internal,"32GB 4GB RAM, 128GB 4GB RAM"
Google Pixel XL,https://www.gsmarena.com/google_pixel_xl-8345.php,Memory,,UFS 2.0
Google Pixel XL,https://www.gsmarena.com/google_pixel_xl-8345.php,Main Camera,Single,"12.3 MP, f/2.0, 1/2.3"", 1.55µm, PDAF"
Google Pixel XL,https://www.gsmarena.com/google_pixel_xl-8345.php,Main Camera,Features,"Laser AF, Dual-LED flash, HDR, panorama"
Google Pixel XL,https://www.gsmarena.com/google_pixel_xl-8345.php,Main Camera,Video,"4K@30fps, 1080p@60/120fps, 1080p@30fps (gyro-EIS), 720p@240fps"
Google Pixel XL,https://www.gsmarena.com/google_pixel_xl-8345.php,Selfie camera,Single,"8 MP, f/2.4, 1/3.2"", 1.4µm"
Google Pixel XL,https://www.gsmarena.com/google_pixel_xl-8345.php,Selfie camera,Video,1080p@30fps
Google Pixel XL,https://www.gsmarena.com/google_pixel_xl-8345.php,Sound,Loudspeaker,Yes
Google Pixel XL,https://www.gsmarena.com/google_pixel_xl-8345.php,Sound,3.5mm jack,Yes
Google Pixel XL,https://www.gsmarena.com/google_pixel_xl-8345.php,Comms,WLAN,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, DLNA"
Google Pixel XL,https://www.gsmarena.com/google_pixel_xl-8345.php,Comms,Bluetooth,"4.2, A2DP, LE, aptX"
Google Pixel XL,https://www.gsmarena.com/google_pixel_xl-8345.php,Comms,Positioning,"GPS, GLONASS"
Google Pixel XL,https://www.gsmarena.com/google_pixel_xl-8345.php,Comms,NFC,Yes
Google Pixel XL,https://www.gsmarena.com/google_pixel_xl-8345.php,Comms,Radio,No
Google Pixel XL,https://www.gsmarena.com/google_pixel_xl-8345.php,Comms,USB,USB Type-C 3.0
Google Pixel XL,https://www.gsmarena.com/google_pixel_xl-8345.php,Features,Sensors,"Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass, barometer"
Google Pixel XL,https://www.gsmarena.com/google_pixel_xl-8345.php,Battery,Type,"Li-Ion 3450 mAh, non-removable"
Google Pixel XL,https://www.gsmarena.com/google_pixel_xl-8345.php,Battery,Charging,"18W wired, PD"
Google Pixel XL,https://www.gsmarena.com/google_pixel_xl-8345.php,Battery,Stand-by,Up to 552 h (3G)
Google Pixel XL,https://www.gsmarena.com/google_pixel_xl-8345.php,Battery,Talk time,Up to 32 h (3G)
Google Pixel XL,https://www.gsmarena.com/google_pixel_xl-8345.php,Battery,Music play,Up to 130 h
Google Pixel XL,https://www.gsmarena.com/google_pixel_xl-8345.php,Misc,Colors,"Quite Black, Very Silver, Really Blue"
Google Pixel XL,https://www.gsmarena.com/google_pixel_xl-8345.php,Misc,SAR,0.89 W/kg (head)     0.56 W/kg (body)
Google Pixel XL,https://www.gsmarena.com/google_pixel_xl-8345.php,Misc,SAR EU,0.25 W/kg (head)     0.44 W/kg (body)
Google Pixel XL,https://www.gsmarena.com/google_pixel_xl-8345.php,Misc,Price,About 400 EUR
Google Pixel XL,https://www.gsmarena.com/google_pixel_xl-8345.php,Our Tests,Performance,Basemark OS II 2.0: 2281Basemark X: 30861
Google Pixel XL,https://www.gsmarena.com/google_pixel_xl-8345.php,Our Tests,Display,"Contrast ratio: Infinite (nominal),  4.164 (sunlight)"
Google Pixel XL,https://www.gsmarena.com/google_pixel_xl-8345.php,Our Tests,Camera,Photo / Video
Google Pixel XL,https://www.gsmarena.com/google_pixel_xl-8345.php,Our Tests,Battery (old),Endurance rating 78h
Xiaomi Redmi Note 15 (China),https://www.gsmarena.com/xiaomi_redmi_note_15_5g_(china)-14092.php,Network,Technology,GSM / HSPA / LTE / 5G
Xiaomi Redmi Note 15 (China),https://www.gsmarena.com/xiaomi_redmi_note_15_5g_(china)-14092.php,Network,2G bands,GSM 850 / 900 / 1800 / 1900
Xiaomi Redmi Note 15 (China),https://www.gsmarena.com/xiaomi_redmi_note_15_5g_(china)-14092.php,Network,3G bands,HSDPA 800 / 850 / 900 / 1700(AWS) / 1900 / 2100
Xiaomi Redmi Note 15 (China),https://www.gsmarena.com/xiaomi_redmi_note_15_5g_(china)-14092.php,Network,4G bands,"1, 3, 5, 8, 19, 28, 34, 38, 39, 40, 41, 42, 48"
Xiaomi Redmi Note 15 (China),https://www.gsmarena.com/xiaomi_redmi_note_15_5g_(china)-14092.php,Network,5G bands,"1, 3, 5, 8, 28, 38, 40, 41, 48, 77, 78 SA/NSA"
Xiaomi Redmi Note 15 (China),https://www.gsmarena.com/xiaomi_redmi_note_15_5g_(china)-14092.php,Network,Speed,"HSPA, LTE, 5G"
Xiaomi Redmi Note 15 (China),https://www.gsmarena.com/xiaomi_redmi_note_15_5g_(china)-14092.php,Launch,Announced,"2025, August 21"
Xiaomi Redmi Note 15 (China),https://www.gsmarena.com/xiaomi_redmi_note_15_5g_(china)-14092.php,Launch,Status,"Available. Released 2025, August 21"
Xiaomi Redmi Note 15 (China),https://www.gsmarena.com/xiaomi_redmi_note_15_5g_(china)-14092.php,Body,Dimensions,165 x 75.4 x 7.4 mm (6.50 x 2.97 x 0.29 in)
Xiaomi Redmi Note 15 (China),https://www.gsmarena.com/xiaomi_redmi_note_15_5g_(china)-14092.php,Body,Weight,178 g (6.28 oz)
Xiaomi Redmi Note 15 (China),https://www.gsmarena.com/xiaomi_redmi_note_15_5g_(china)-14092.php,Body,SIM,Nano-SIM + Nano-SIM
Xiaomi Redmi Note 15 (China),https://www.gsmarena.com/xiaomi_redmi_note_15_5g_(china)-14092.php,Body,,IP68 dust tight and water resistant (immersible up to 1.5m for 30 min)
Xiaomi Redmi Note 15 (China),https://www.gsmarena.com/xiaomi_redmi_note_15_5g_(china)-14092.php,Display,Type,"AMOLED, 68B colors, 120Hz, 3200 nits (peak)"
Xiaomi Redmi Note 15 (China),https://www.gsmarena.com/xiaomi_redmi_note_15_5g_(china)-14092.php,Display,Size,"6.77 inches, 110.9 cm 2 (~89.1% screen-to-body ratio)"
Xiaomi Redmi Note 15 (China),https://www.gsmarena.com/xiaomi_redmi_note_15_5g_(china)-14092.php,Display,Resolution,1080 x 2392 pixels (~388 ppi density)
Xiaomi Redmi Note 15 (China),https://www.gsmarena.com/xiaomi_redmi_note_15_5g_(china)-14092.php,Display,Protection,Xiaomi Dragon Crystal Glass
Xiaomi Redmi Note 15 (China),https://www.gsmarena.com/xiaomi_redmi_note_15_5g_(china)-14092.php,Platform,OS,"Android 15, HyperOS 2"
Xiaomi Redmi Note 15 (China),https://www.gsmarena.com/xiaomi_redmi_note_15_5g_(china)-14092.php,Platform,Chipset,Qualcomm SM6475-AB Snapdragon 6 Gen 3 (4 nm)
Xiaomi Redmi Note 15 (China),https://www.gsmarena.com/xiaomi_redmi_note_15_5g_(china)-14092.php,Platform,CPU,Octa-core (4x2.4 GHz Cortex-A78 & 4x1.8 GHz Cortex-A55)
Xiaomi Redmi Note 15 (China),https://www.gsmarena.com/xiaomi_redmi_note_15_5g_(china)-14092.php,Platform,GPU,Adreno 710
Xiaomi Redmi Note 15 (China),https://www.gsmarena.com/xiaomi_redmi_note_15_5g_(china)-14092.php,Memory,Card slot,microSDXC (uses shared SIM slot)
Xiaomi Redmi Note 15 (China),https://www.gsmarena.com/xiaomi_redmi_note_15_5g_(china)-14092.php,Memory,Internal,"128GB 6GB RAM, 128GB 8GB RAM, 256GB 8GB RAM, 256GB 12GB RAM"
Xiaomi Redmi Note 15 (China),https://www.gsmarena.com/xiaomi_redmi_note_15_5g_(china)-14092.php,Memory,,UFS 2.2
Xiaomi Redmi Note 15 (China),https://www.gsmarena.com/xiaomi_redmi_note_15_5g_(china)-14092.php,Main Camera,Dual,"50 MP, f/1.8, (wide), 1/2.88"", 0.61µm, PDAF Auxiliary lens"
Xiaomi Redmi Note 15 (China),https://www.gsmarena.com/xiaomi_redmi_note_15_5g_(china)-14092.php,Main Camera,Features,"LED flash, HDR, panorama"
Xiaomi Redmi Note 15 (China),https://www.gsmarena.com/xiaomi_redmi_note_15_5g_(china)-14092.php,Main Camera,Video,"4K@30fps, 1080p@30fps, gyro-EIS"
Xiaomi Redmi Note 15 (China),https://www.gsmarena.com/xiaomi_redmi_note_15_5g_(china)-14092.php,Selfie camera,Single,"8 MP, (wide)"
Xiaomi Redmi Note 15 (China),https://www.gsmarena.com/xiaomi_redmi_note_15_5g_(china)-14092.php,Selfie camera,Features,"HDR, panorama"
Xiaomi Redmi Note 15 (China),https://www.gsmarena.com/xiaomi_redmi_note_15_5g_(china)-14092.php,Selfie camera,Video,1080p@30/60fps
Xiaomi Redmi Note 15 (China),https://www.gsmarena.com/xiaomi_redmi_note_15_5g_(china)-14092.php,Sound,Loudspeaker,"Yes, with stereo speakers (with Dolby Atmos)"
Xiaomi Redmi Note 15 (China),https://www.gsmarena.com/xiaomi_redmi_note_15_5g_(china)-14092.php,Sound,3.5mm jack,No
Xiaomi Redmi Note 15 (China),https://www.gsmarena.com/xiaomi_redmi_note_15_5g_(china)-14092.php,Sound,,24-bit/192kHz Hi-Res & Hi-Res wireless audio
Xiaomi Redmi Note 15 (China),https://www.gsmarena.com/xiaomi_redmi_note_15_5g_(china)-14092.php,Comms,WLAN,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct"
Xiaomi Redmi Note 15 (China),https://www.gsmarena.com/xiaomi_redmi_note_15_5g_(china)-14092.php,Comms,Bluetooth,"5.1, A2DP, LE"
Xiaomi Redmi Note 15 (China),https://www.gsmarena.com/xiaomi_redmi_note_15_5g_(china)-14092.php,Comms,Positioning,"GPS, GALILEO, GLONASS, QZSS, BDS (B1l+B1C)"
Xiaomi Redmi Note 15 (China),https://www.gsmarena.com/xiaomi_redmi_note_15_5g_(china)-14092.php,Comms,NFC,Yes
Xiaomi Redmi Note 15 (China),https://www.gsmarena.com/xiaomi_redmi_note_15_5g_(china)-14092.php,Comms,Infrared port,Yes
Xiaomi Redmi Note 15 (China),https://www.gsmarena.com/xiaomi_redmi_note_15_5g_(china)-14092.php,Comms,Radio,No
Xiaomi Redmi Note 15 (China),https://www.gsmarena.com/xiaomi_redmi_note_15_5g_(china)-14092.php,Comms,USB,"USB Type-C 2.0, OTG"
Xiaomi Redmi Note 15 (China),https://www.gsmarena.com/xiaomi_redmi_note_15_5g_(china)-14092.php,Features,Sensors,"Fingerprint (under display, optical), accelerometer, gyro, compass, proximity"
Xiaomi Redmi Note 15 (China),https://www.gsmarena.com/xiaomi_redmi_note_15_5g_(china)-14092.php,Battery,Type,Li-Ion 5800 mAh
Xiaomi Redmi Note 15 (China),https://www.gsmarena.com/xiaomi_redmi_note_15_5g_(china)-14092.php,Battery,Charging,45W wired 22.5W reverse wired
Xiaomi Redmi Note 15 (China),https://www.gsmarena.com/xiaomi_redmi_note_15_5g_(china)-14092.php,Misc,Colors,"Black, White, Blue"
Apple iPhone 14 Pro,https://www.gsmarena.com/apple_iphone_14_pro-11860.php,Network,Technology,GSM / CDMA / HSPA / EVDO / LTE / 5G
Apple iPhone 14 Pro,https://www.gsmarena.com/apple_iphone_14_pro-11860.php,Network,2G bands,GSM 850 / 900 / 1800 / 1900
Apple iPhone 14 Pro,https://www.gsmarena.com/apple_iphone_14_pro-11860.php,Network,,CDMA 800 / 1900
Apple iPhone 14 Pro,https://www.gsmarena.com/apple_iphone_14_pro-11860.php,Network,3G bands,HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100
Apple iPhone 14 Pro,https://www.gsmarena.com/apple_iphone_14_pro-11860.php,Network,,CDMA2000 1xEV-DO
Apple iPhone 14 Pro,https://www.gsmarena.com/apple_iphone_14_pro-11860.php,Network,4G bands,"1, 2, 3, 4, 5, 7, 8, 12, 13, 17, 18, 19, 20, 25, 26, 28, 30, 32, 34, 38, 39, 40, 41, 42, 46, 48, 66 - A2890, A2892"
Apple iPhone 14 Pro,https://www.gsmarena.com/apple_iphone_14_pro-11860.php,Network,,"1, 2, 3, 4, 5, 7, 8, 11, 12, 13, 14, 17, 18, 19, 20, 21, 25, 26, 28, 29, 30, 32, 34, 38, 39, 40, 41, 42, 46, 48, 53, 66, 71 - A2650, A2889"
Apple iPhone 14 Pro,https://www.gsmarena.com/apple_iphone_14_pro-11860.php,Network,,"1, 2, 3, 4, 5, 7, 8, 12, 13, 17, 18, 19, 20, 25, 26, 28, 30, 32, 34, 38, 39, 40, 41, 42, 46, 48, 66 - A2891"
Apple iPhone 14 Pro,https://www.gsmarena.com/apple_iphone_14_pro-11860.php,Network,5G bands,"1, 2, 3, 5, 7, 8, 12, 20, 25, 26, 28, 30, 38, 40, 41, 48, 66, 70, 77, 78, 79 SA/NSA/Sub6 - A2890, A2892"
Apple iPhone 14 Pro,https://www.gsmarena.com/apple_iphone_14_pro-11860.php,Network,,"1, 2, 3, 5, 7, 8, 12, 14, 20, 25, 26, 28, 29, 30, 38, 40, 41, 48, 53, 66, 70, 71, 77, 78, 79, 258, 260, 261 SA/NSA/Sub6/mmWave - A2650"
Apple iPhone 14 Pro,https://www.gsmarena.com/apple_iphone_14_pro-11860.php,Network,,"1, 2, 3, 5, 7, 8, 12, 14, 20, 25, 26, 28, 29, 30, 38, 40, 41, 48, 53, 66, 70, 71, 77, 78, 79 SA/NSA/Sub6 - A2889"
Apple iPhone 14 Pro,https://www.gsmarena.com/apple_iphone_14_pro-11860.php,Network,,"1, 2, 3, 5, 7, 8, 12, 20, 25, 26, 28, 30, 38, 40, 41, 48, 66, 70, 77, 78, 79 SA/NSA/Sub6 - A2891"
Apple iPhone 14 Pro,https://www.gsmarena.com/apple_iphone_14_pro-11860.php,Network,Speed,"HSPA, LTE, 5G, EV-DO Rev.A 3.1 Mbps"
Apple iPhone 14 Pro,https://www.gsmarena.com/apple_iphone_14_pro-11860.php,Launch,Announced,"2022, September 07"
Apple iPhone 14 Pro,https://www.gsmarena.com/apple_iphone_14_pro-11860.php,Launch,Status,"Available. Released 2022, September 16"
Apple iPhone 14 Pro,https://www.gsmarena.com/apple_iphone_14_pro-11860.php,Body,Dimensions,147.5 x 71.5 x 7.9 mm (5.81 x 2.81 x 0.31 in)
Apple iPhone 14 Pro,https://www.gsmarena.com/apple_iphone_14_pro-11860.php,Body,Weight,206 g (7.27 oz)
Apple iPhone 14 Pro,https://www.gsmarena.com/apple_iphone_14_pro-11860.php,Body,Build,"Glass front, glass back, stainless steel frame"
Apple iPhone 14 Pro,https://www.gsmarena.com/apple_iphone_14_pro-11860.php,Body,SIM,"· Nano-SIM + eSIM + eSIM (max 2 at a time; International) · eSIM + eSIM (8 or more, max 2 at a time; USA) · Nano-SIM + Nano-SIM (China)"
Apple iPhone 14 Pro,https://www.gsmarena.com/apple_iphone_14_pro-11860.php,Body,,"IP68 dust tight and water resistant (immersible up to 6m for 30 min) Apple Pay (Visa, MasterCard, AMEX certified)"
Apple iPhone 14 Pro,https://www.gsmarena.com/apple_iphone_14_pro-11860.php,Display,Type,"LTPO Super Retina XDR OLED, 120Hz, HDR10, Dolby Vision, 1000 nits (typ), 2000 nits (HBM)"
Apple iPhone 14 Pro,https://www.gsmarena.com/apple_iphone_14_pro-11860.php,Display,Size,"6.1 inches, 91.7 cm 2 (~87.0% screen-to-body ratio)"
Apple iPhone 14 Pro,https://www.gsmarena.com/apple_iphone_14_pro-11860.php,Display,Resolution,"1179 x 2556 pixels, 19.5:9 ratio (~460 ppi density)"
Apple iPhone 14 Pro,https://www.gsmarena.com/apple_iphone_14_pro-11860.php,Display,Protection,Ceramic Shield glass
Apple iPhone 14 Pro,https://www.gsmarena.com/apple_iphone_14_pro-11860.php,Platform,OS,"iOS 16, upgradable to iOS 26.4"
Apple iPhone 14 Pro,https://www.gsmarena.com/apple_iphone_14_pro-11860.php,Platform,Chipset,Apple A16 Bionic (4 nm)
Apple iPhone 14 Pro,https://www.gsmarena.com/apple_iphone_14_pro-11860.php,Platform,CPU,Hexa-core (2x3.46 GHz Everest + 4x2.02 GHz Sawtooth)
Apple iPhone 14 Pro,https://www.gsmarena.com/apple_iphone_14_pro-11860.php,Platform,GPU,Apple GPU (5-core graphics)
Apple iPhone 14 Pro,https://www.gsmarena.com/apple_iphone_14_pro-11860.php,Memory,Card slot,No
Apple iPhone 14 Pro,https://www.gsmarena.com/apple_iphone_14_pro-11860.php,Memory,Internal,"128GB 6GB RAM, 256GB 6GB RAM, 512GB 6GB RAM, 1TB 6GB RAM"
Apple iPhone 14 Pro,https://www.gsmarena.com/apple_iphone_14_pro-11860.php,Memory,,NVMe
Apple iPhone 14 Pro,https://www.gsmarena.com/apple_iphone_14_pro-11860.php,Main Camera,Triple,"48 MP, f/1.8, 24mm (wide), 1/1.28"", 1.22µm, dual pixel PDAF, sensor-shift OIS 12 MP, f/2.8, 77mm (telephoto), 1/3.5"", 1.0µm, PDAF, OIS, 3x optical zoom 12 MP, f/2.2, 13mm, 120˚ (ultrawide), 1/2.55"", 1.4µm, dual pixel PDAF TOF 3D LiDAR scanner (depth)"
Apple iPhone 14 Pro,https://www.gsmarena.com/apple_iphone_14_pro-11860.php,Main Camera,Features,"Dual-LED dual-tone flash, HDR (photo/panorama)"
Apple iPhone 14 Pro,https://www.gsmarena.com/apple_iphone_14_pro-11860.php,Main Camera,Video,"4K@24/25/30/60fps, 1080p@25/30/60/120/240fps, 10-bit HDR, Dolby Vision HDR (up to 60fps), ProRes, stereo sound rec."
Apple iPhone 14 Pro,https://www.gsmarena.com/apple_iphone_14_pro-11860.php,Selfie camera,Single,"12 MP, f/1.9, 23mm (wide), 1/3.6"", 1.0µm, PDAF, OIS SL 3D, (depth/biometrics sensor)"
Apple iPhone 14 Pro,https://www.gsmarena.com/apple_iphone_14_pro-11860.php,Selfie camera,Features,HDR
Apple iPhone 14 Pro,https://www.gsmarena.com/apple_iphone_14_pro-11860.php,Selfie camera,Video,"4K@24/25/30/60fps, 1080p@25/30/60/120fps, gyro-EIS"
Apple iPhone 14 Pro,https://www.gsmarena.com/apple_iphone_14_pro-11860.php,Sound,Loudspeaker,"Yes, with stereo speakers"
Apple iPhone 14 Pro,https://www.gsmarena.com/apple_iphone_14_pro-11860.php,Sound,3.5mm jack,No
Apple iPhone 14 Pro,https://www.gsmarena.com/apple_iphone_14_pro-11860.php,Comms,WLAN,"Wi-Fi 802.11 a/b/g/n/ac/6, dual-band, hotspot"
Apple iPhone 14 Pro,https://www.gsmarena.com/apple_iphone_14_pro-11860.php,Comms,Bluetooth,"5.3, A2DP, LE"
Apple iPhone 14 Pro,https://www.gsmarena.com/apple_iphone_14_pro-11860.php,Comms,Positioning,"GPS (L1+L5), GLONASS, GALILEO, BDS, QZSS"
Apple iPhone 14 Pro,https://www.gsmarena.com/apple_iphone_14_pro-11860.php,Comms,NFC,Yes
Apple iPhone 14 Pro,https://www.gsmarena.com/apple_iphone_14_pro-11860.php,Comms,Radio,No
Apple iPhone 14 Pro,https://www.gsmarena.com/apple_iphone_14_pro-11860.php,Comms,USB,"Lightning, USB 2.0"
Apple iPhone 14 Pro,https://www.gsmarena.com/apple_iphone_14_pro-11860.php,Features,Sensors,"Face ID, accelerometer, gyro, proximity, compass, barometer"
Apple iPhone 14 Pro,https://www.gsmarena.com/apple_iphone_14_pro-11860.php,Features,,Ultra Wideband (UWB) support Emergency SOS via satellite (SMS sending/receiving)
Apple iPhone 14 Pro,https://www.gsmarena.com/apple_iphone_14_pro-11860.php,Battery,Type,Li-Ion 3200 mAh (12.38 Wh)
Apple iPhone 14 Pro,https://www.gsmarena.com/apple_iphone_14_pro-11860.php,Battery,Charging,"Wired, PD2.0, 50% in 30 min 15W wireless (MagSafe) 15W wireless (Qi2) - requires iOS 17.2 update"
Apple iPhone 14 Pro,https://www.gsmarena.com/apple_iphone_14_pro-11860.php,Misc,Colors,"Space Black, Silver, Gold, Deep Purple"
Apple iPhone 14 Pro,https://www.gsmarena.com/apple_iphone_14_pro-11860.php,Misc,Models,"A2890, A2650, A2889, A2892, iphone15,2"
Apple iPhone 14 Pro,https://www.gsmarena.com/apple_iphone_14_pro-11860.php,Misc,SAR,1.15 W/kg (head)     1.15 W/kg (body)
Apple iPhone 14 Pro,https://www.gsmarena.com/apple_iphone_14_pro-11860.php,Misc,SAR EU,0.98 W/kg (head)     0.98 W/kg (body)
Apple iPhone 14 Pro,https://www.gsmarena.com/apple_iphone_14_pro-11860.php,Misc,Price,£ 336.00 / € 421.69 / $ 350.00 / C$ 516.59
